,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
1245,DRUG/NARCOTIC,01/04/2007,Thursday,POSSESSION OF CONTROLLED SUBSTANCE,80012263,300 Block of GRANT AV,CENTRAL,"ARREST, BOOKED",10:50,-122.405488926047,37.7898293646018,2007-01-04 10:50:00,0,060750117002008
31331,TRESPASS,03/27/2007,Tuesday,TRESPASSING,70315005,1200 Block of SUTTER ST,NORTHERN,"ARREST, BOOKED",10:13,-122.421503436812,37.7875479276349,2007-03-27 10:13:00,1,060750120002003
72181,FORGERY/COUNTERFEITING,07/18/2007,Wednesday,"FORGERY, DRIVERS LICENSE OR ID-CARD",70732744,100 Block of BERTHA LN,BAYVIEW,NONE,12:00,-122.381023569664,37.733196497853704,2007-07-18 12:00:00,2,060750231031006
30940,OTHER OFFENSES,03/26/2007,Monday,OBSCENE PHONE CALLS(S),70311865,100 Block of WESTPOINT RD,BAYVIEW,NONE,08:06,-122.37993968452,37.735152387564796,2007-03-26 08:06:00,3,060750231031006
127495,WARRANTS,12/13/2007,Thursday,WARRANT ARREST,71276103,HAIGHT ST / STANYAN ST,PARK,"ARREST, BOOKED",17:33,-122.45353456066002,37.76916629780521,2007-12-13 17:33:00,4,060750166003002
1541,VANDALISM,01/05/2007,Friday,"MALICIOUS MISCHIEF, VANDALISM",70018594,2800 Block of FRANKLIN ST,NORTHERN,NONE,07:00,-122.42589299113999,37.8003440864556,2007-01-05 07:00:00,5,060750129011006
81714,NON-CRIMINAL,08/13/2007,Monday,LOST PROPERTY,70819671,ELLIS ST / LEAVENWORTH ST,TENDERLOIN,NONE,10:00,-122.414433155063,37.7846576329255,2007-08-13 10:00:00,6,060750122012000
11632,MISSING PERSON,02/01/2007,Thursday,MISSING JUVENILE,70117334,4400 Block of 3RD ST,BAYVIEW,NONE,18:34,-122.389672557224,37.7375935269442,2007-02-01 18:34:00,7,060750612001017
101866,DISORDERLY CONDUCT,10/05/2007,Friday,"DISTURBING THE PEACE, FIGHTING",71021895,400 Block of EDDY ST,TENDERLOIN,"ARREST, BOOKED",01:05,-122.414924122172,37.7836716699462,2007-10-05 01:05:00,8,060750124012000
102382,NON-CRIMINAL,10/06/2007,Saturday,FOUND PROPERTY,71027188,1900 Block of SUNNYDALE AV,INGLESIDE,UNFOUNDED,16:50,-122.421401701526,37.713353301812504,2007-10-06 16:50:00,9,060759805011009
62664,OTHER OFFENSES,06/22/2007,Friday,PROBATION VIOLATION,70630615,1900 Block of MISSION ST,MISSION,"ARREST, BOOKED",15:25,-122.419804533782,37.7660120562192,2007-06-22 15:25:00,10,060750201002007
127331,FRAUD,08/30/2007,Thursday,"CREDIT CARD, THEFT BY USE OF",71274486,400 Block of DIVISADERO ST,PARK,NONE,00:01,-122.43751215981199,37.7733614273723,2007-08-30 00:01:00,11,060750164001012
110040,WEAPON LAWS,10/27/2007,Saturday,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,71101895,HAMPSHIRE ST / 19TH ST,MISSION,"ARREST, BOOKED",04:52,-122.408066155997,37.7606017709513,2007-10-27 04:52:00,12,060750228011016
3873,OTHER OFFENSES,01/11/2007,Thursday,MISCELLANEOUS INVESTIGATION,70038081,0 Block of WILDER ST,INGLESIDE,NONE,10:25,-122.432873675842,37.734149346672,2007-01-11 10:25:00,13,060750218004005
109583,NON-CRIMINAL,10/26/2007,Friday,FOUND PROPERTY,71109338,800 Block of BRYANT ST,SOUTHERN,NONE,00:01,-122.403675173997,37.7751775060199,2007-10-26 00:01:00,14,060750180002006
