,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
81214,LARCENY/THEFT,08/12/2007,Sunday,GRAND THEFT FROM LOCKED AUTO,76059584,OAK ST / WEBSTER ST,NORTHERN,NONE,00:01,-122.42917887616801,37.774182253014295,2007-08-12 00:01:00,0,060750163003007
123403,VEHICLE THEFT,11/26/2007,Monday,STOLEN AUTOMOBILE,71232672,600 Block of MANSELL ST,BAYVIEW,NONE,23:59,-122.407466306656,37.7199861038692,2007-11-26 23:59:00,1,060759805011013
106927,LARCENY/THEFT,10/18/2007,Thursday,GRAND THEFT OF PROPERTY,71086742,600 Block of GEARY ST,CENTRAL,NONE,23:00,-122.41435861999399,37.786540619372,2007-10-18 23:00:00,2,060750123021001
6994,TRESPASS,01/19/2007,Friday,TRESPASSING,70069406,600 Block of FRONT ST,CENTRAL,NONE,18:11,-122.399565966391,37.7969849776821,2007-01-19 18:11:00,3,060750105001026
75902,VEHICLE THEFT,07/28/2007,Saturday,STOLEN AUTOMOBILE,70763589,25TH ST / HARRISON ST,MISSION,NONE,02:00,-122.411747062829,37.751035032160395,2007-07-28 02:00:00,4,060750229012000
43195,DRUG/NARCOTIC,04/28/2007,Saturday,POSSESSION OF MARIJUANA,70436366,BOSWORTH ST / DIAMOND ST,INGLESIDE,"ARREST, BOOKED",22:45,-122.43414578907301,37.7335506131208,2007-04-28 22:45:00,5,060750218004010
101179,DRUG/NARCOTIC,10/03/2007,Wednesday,POSSESSION OF MARIJUANA FOR SALES,71015161,2000 Block of LOMBARD ST,NORTHERN,"ARREST, BOOKED",10:14,-122.43486040156401,37.8000278710633,2007-10-03 10:14:00,6,060750129023005
5537,OTHER OFFENSES,01/15/2007,Monday,LOST/STOLEN LICENSE PLATE,70056760,900 Block of COLUMBUS AV,CENTRAL,NONE,21:00,-122.41372059074,37.8027730365172,2007-01-15 21:00:00,7,060750104001001
34001,DRUG/NARCOTIC,04/03/2007,Tuesday,POSSESSION OF BASE/ROCK COCAINE,70341646,0 Block of HOFF ST,MISSION,"ARREST, BOOKED",11:54,-122.420487137738,37.7644292999629,2007-04-03 11:54:00,8,060750201004002
30681,SUSPICIOUS OCC,03/25/2007,Sunday,SUSPICIOUS OCCURRENCE,70309337,2700 Block of MISSION ST,MISSION,UNFOUNDED,13:40,-122.418539589724,37.7527678882349,2007-03-25 13:40:00,9,060750209004003
69386,LARCENY/THEFT,07/11/2007,Wednesday,GRAND THEFT FROM LOCKED AUTO,76048684,GOLDEN GATE AV / HYDE ST,TENDERLOIN,NONE,03:00,-122.415508242782,37.7816542806075,2007-07-11 03:00:00,10,060750124011002
122857,VEHICLE THEFT,11/27/2007,Tuesday,STOLEN AUTOMOBILE,71226841,0 Block of ALPHA ST,INGLESIDE,NONE,19:00,-122.40206537807501,37.7160332956122,2007-11-27 19:00:00,11,060750264022020
71837,OTHER OFFENSES,07/17/2007,Tuesday,DANGER OF LEADING IMMORAL LIFE,70720636,4600 Block of MISSION ST,INGLESIDE,"ARREST, CITED",14:26,-122.435023970275,37.7243220573043,2007-07-17 14:26:00,12,060750260012000
30381,LARCENY/THEFT,03/24/2007,Saturday,GRAND THEFT FROM LOCKED AUTO,76019663,300 Block of BOCANA ST,INGLESIDE,NONE,19:00,-122.418680208978,37.738908381810106,2007-03-24 19:00:00,13,060750254012002
114357,DRUG/NARCOTIC,11/07/2007,Wednesday,SALE OF BASE/ROCK COCAINE,71143916,300 Block of ELLIS ST,TENDERLOIN,"ARREST, BOOKED",21:10,-122.41206947437,37.7849222750582,2007-11-07 21:10:00,14,060750125021000
30078,OTHER OFFENSES,03/23/2007,Friday,VIOLATION OF RESTRAINING ORDER,70303016,400 Block of 24TH AV,RICHMOND,"ARREST, BOOKED",20:45,-122.483529652388,37.7802043027351,2007-03-23 20:45:00,15,060750477011000
106638,LOITERING,10/18/2007,Thursday,BEGGING,71067855,SOUTH VAN NESS AV / 13TH ST,SOUTHERN,"ARREST, CITED",07:15,-122.417756708592,37.7698142360086,2007-10-18 07:15:00,16,060750201001022
82820,VEHICLE THEFT,08/16/2007,Thursday,STOLEN AUTOMOBILE,70835962,2600 Block of 23RD ST,MISSION,NONE,10:00,-122.406442315612,37.7543112785307,2007-08-16 10:00:00,17,060750229031000
129115,VEHICLE THEFT,12/19/2007,Wednesday,STOLEN AUTOMOBILE,71296139,ANZA ST / 23RD AV,RICHMOND,"ARREST, BOOKED",11:30,-122.482454028202,37.778262103374296,2007-12-19 11:30:00,18,060750477013000
87508,LARCENY/THEFT,08/28/2007,Tuesday,GRAND THEFT FROM LOCKED AUTO,76064163,1300 Block of BUSH ST,NORTHERN,NONE,19:30,-122.419199388361,37.7888067261811,2007-08-28 19:30:00,19,060750120001002
78797,ASSAULT,08/05/2007,Sunday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,70791530,300 Block of 8TH ST,SOUTHERN,NONE,01:58,-122.410027556961,37.775007581206005,2007-08-05 01:58:00,20,060750178021019
57381,VEHICLE THEFT,06/07/2007,Thursday,STOLEN AUTOMOBILE,70579552,300 Block of ARKANSAS ST,BAYVIEW,NONE,23:30,-122.398492220745,37.7613126500085,2007-06-07 23:30:00,21,060750227041014
83652,VANDALISM,08/18/2007,Saturday,"MALICIOUS MISCHIEF, VANDALISM",70840579,2900 Block of 26TH ST,MISSION,"ARREST, BOOKED",14:24,-122.40894823546002,37.7495609570109,2007-08-18 14:24:00,22,060750229022005
80928,SUSPICIOUS OCC,08/11/2007,Saturday,SUSPICIOUS PERSON,70813554,1400 Block of HAIGHT ST,PARK,NONE,11:00,-122.44537726031,37.7702382255574,2007-08-11 11:00:00,23,060750166004005
126187,FORGERY/COUNTERFEITING,12/10/2007,Monday,"CHECKS, FORGERY (FELONY)",71262469,0 Block of HALE ST,BAYVIEW,NONE,09:00,-122.406793039815,37.73257571898829,2007-12-10 09:00:00,24,060750257012040
59851,OTHER OFFENSES,06/14/2007,Thursday,RESISTING ARREST,70602783,3000 Block of HARRISON ST,MISSION,"ARREST, BOOKED",19:00,-122.41159422011101,37.7489775632359,2007-06-14 19:00:00,25,060750229012007
77289,LARCENY/THEFT,08/01/2007,Wednesday,PETTY THEFT OF PROPERTY,76056104,1600 Block of PLYMOUTH AV,INGLESIDE,NONE,00:01,-122.458302781648,37.7324374766905,2007-08-01 00:01:00,26,060750310001007
90271,OTHER OFFENSES,09/05/2007,Wednesday,PAROLE VIOLATION,70908020,400 Block of OFARRELL ST,TENDERLOIN,"ARREST, BOOKED",12:40,-122.412818562595,37.7857737102998,2007-09-05 12:40:00,27,060750123011005
99627,FRAUD,09/29/2007,Saturday,FRAUDULENT USE OF AUTOMATED TELLER CARD,71041809,1200 Block of DEHARO ST,BAYVIEW,NONE,07:00,-122.40072557200001,37.754209668349795,2007-09-29 07:00:00,28,060750614001006
18210,VEHICLE THEFT,02/19/2007,Monday,STOLEN AUTOMOBILE,70202151,1400 Block of HAWES ST,BAYVIEW,NONE,06:00,-122.38282026082099,37.727470753990104,2007-02-19 06:00:00,29,060750232002017
31463,LARCENY/THEFT,03/27/2007,Tuesday,"LOST PROPERTY, PETTY THEFT",70316332,2000 Block of 19TH ST,BAYVIEW,NONE,15:14,-122.402454610604,37.7609702723708,2007-03-27 15:14:00,30,060750227041016
44845,DRUG/NARCOTIC,05/03/2007,Thursday,POSSESSION OF BASE/ROCK COCAINE,70453144,100 Block of GOLDEN GATE AV,TENDERLOIN,NONE,19:43,-122.412809417666,37.782031893037704,2007-05-03 19:43:00,31,060750125011002
76163,LARCENY/THEFT,07/28/2007,Saturday,GRAND THEFT FROM LOCKED AUTO,70765278,PACIFIC AV / SANSOME ST,CENTRAL,NONE,20:40,-122.402042584193,37.797504889833895,2007-07-28 20:40:00,32,060750106002008
40981,MISSING PERSON,04/22/2007,Sunday,MISSING ADULT,70413392,200 Block of 9TH ST,SOUTHERN,NONE,21:22,-122.413051133714,37.7749503940848,2007-04-22 21:22:00,33,060750178022000
102791,OTHER OFFENSES,10/07/2007,Sunday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",71030711,POTRERO AV / 21ST ST,MISSION,"ARREST, BOOKED",17:07,-122.406803042609,37.7577626731426,2007-10-07 17:07:00,34,060750228022004
6771,OTHER OFFENSES,01/19/2007,Friday,HABITUAL TRUANT,70078532,400 Block of RAYMOND AV,INGLESIDE,JUVENILE ADMONISHED,08:00,-122.41246649240401,37.7147151701281,2007-01-19 08:00:00,35,060759805011010
49908,SUSPICIOUS OCC,05/17/2007,Thursday,SUSPICIOUS OCCURRENCE,70504123,2700 Block of GREEN ST,NORTHERN,PROSECUTED BY OUTSIDE AGENCY,17:30,-122.44507594497802,37.794949869133205,2007-05-17 17:30:00,36,060750128002005
44514,FRAUD,05/02/2007,Wednesday,"CREDIT CARD, THEFT BY USE OF",70449648,0 Block of MARK LN,CENTRAL,NONE,19:15,-122.404640751638,37.7902473506745,2007-05-02 19:15:00,37,060750117002006
88296,LARCENY/THEFT,08/30/2007,Thursday,PETTY THEFT FROM LOCKED AUTO,70889919,0 Block of RAUSCH ST,SOUTHERN,NONE,20:00,-122.409838786076,37.776724387645395,2007-08-30 20:00:00,38,060750178021012
81279,SUSPICIOUS OCC,08/12/2007,Sunday,SUSPICIOUS OCCURRENCE,70816188,400 Block of 6TH ST,SOUTHERN,NONE,03:38,-122.404031141185,37.777289296477704,2007-08-12 03:38:00,39,060750180001029
71601,WARRANTS,07/16/2007,Monday,WARRANT ARREST,70718095,MISSION ST / 15TH ST,MISSION,"ARREST, BOOKED",21:40,-122.41982792996099,37.766673755183504,2007-07-16 21:40:00,40,060750201002005
60704,OTHER OFFENSES,06/16/2007,Saturday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",70610156,GEARY BL / CLEARY CT,NORTHERN,"ARREST, CITED",21:42,-122.42644916153401,37.7851513851678,2007-06-16 21:42:00,41,060750159001000
42540,DRUG/NARCOTIC,04/27/2007,Friday,POSSESSION OF BASE/ROCK COCAINE,70429383,2000 Block of MISSION ST,MISSION,"ARREST, BOOKED",07:40,-122.419597191746,37.7638361941679,2007-04-27 07:40:00,42,060750201004002
63325,BURGLARY,06/24/2007,Sunday,"BURGLARY OF STORE, UNLAWFUL ENTRY",70641662,0 Block of 9TH ST,SOUTHERN,NONE,03:42,-122.414767125359,37.776320993138704,2007-06-24 03:42:00,43,060750176013008
125893,OTHER OFFENSES,12/09/2007,Sunday,MISCELLANEOUS STATE MISDEMEANOR,71259193,GIANTS DR / INGERSON AV,BAYVIEW,"ARREST, CITED",01:30,-122.388131624111,37.716299179421,2007-12-09 01:30:00,44,060750234002018
37739,BURGLARY,04/13/2007,Friday,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",70380428,1400 Block of SUTTER ST,NORTHERN,NONE,23:45,-122.423435927457,37.787368130062596,2007-04-13 23:45:00,45,060750151001009
60016,WARRANTS,06/15/2007,Friday,ENROUTE TO OUTSIDE JURISDICTION,70604206,100 Block of NATOMA ST,SOUTHERN,"ARREST, BOOKED",07:58,-122.399819006285,37.7863397700806,2007-06-15 07:58:00,46,060750615001048
59721,DRUG/NARCOTIC,06/14/2007,Thursday,POSSESSION OF CONTROLLED SUBSTANCE,70601387,CORTLAND AV / MOULTRIE ST,INGLESIDE,"ARREST, BOOKED",12:28,-122.415799045396,37.7389926246589,2007-06-14 12:28:00,47,060750252004011
120455,ASSAULT,11/27/2007,Tuesday,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,71213183,RAYMOND AV / BAY SHORE BL,BAYVIEW,NONE,03:05,-122.40317540820101,37.7117773523474,2007-11-27 03:05:00,48,060750610002015
5675,LARCENY/THEFT,01/16/2007,Tuesday,PETTY THEFT OF PROPERTY,70060379,300 Block of HOWARD ST,SOUTHERN,NONE,11:00,-122.394261843503,37.789890730462,2007-01-16 11:00:00,49,060750615002000
