,Category,Date,DayOfWeek,Descript,IncidntNum,Location,PdDistrict,Resolution,Time,X,Y,datetime,i,block_fips
124862,OTHER OFFENSES,07/27/2008,Sunday,TRAFFIC VIOLATION,80790180,MOSCOW ST / PERSIA AV,INGLESIDE,"ARREST, CITED",17:00,-122.428805979714,37.7197111452786,2008-07-27 17:00:00,0,060750260032002
103643,SUSPICIOUS OCC,07/04/2008,Friday,SUSPICIOUS OCCURRENCE,80699510,900 Block of EDDY ST,NORTHERN,NONE,09:30,-122.42310323549201,37.7825692239218,2008-07-04 09:30:00,1,060750160001009
130421,OTHER OFFENSES,08/14/2008,Thursday,TRAFFIC VIOLATION,80857724,HARTFORD ST / 18TH ST,MISSION,"ARREST, CITED",21:30,-122.433904330322,37.7609552808387,2008-08-14 21:30:00,2,060750206004001
125738,MISSING PERSON,07/30/2008,Wednesday,MISSING ADULT,80803078,1400 Block of THOMAS AV,BAYVIEW,NONE,14:00,-122.388814702514,37.7290512494993,2008-07-30 14:00:00,3,060750232001010
20808,LARCENY/THEFT,02/25/2008,Monday,GRAND THEFT FROM LOCKED AUTO,86014318,700 Block of NORTHPOINT ST,CENTRAL,NONE,23:55,-122.419128923986,37.805768042813504,2008-02-25 23:55:00,4,060750102001012
14865,LARCENY/THEFT,02/10/2008,Sunday,GRAND THEFT OF PROPERTY,80146436,0 Block of CAMPTON PL,CENTRAL,NONE,00:30,-122.40661261562,37.7889081632253,2008-02-10 00:30:00,5,060750117002019
80867,FRAUD,11/03/2008,Monday,FRAUDULENT USE OF AUTOMATED TELLER CARD,81283831,0 Block of VENUS ST,BAYVIEW,NONE,12:00,-122.39620787633301,37.7320487706951,2008-11-03 12:00:00,6,060750230031008
53806,LARCENY/THEFT,05/23/2008,Friday,GRAND THEFT PICKPOCKET,80540991,0 Block of THE EMBARCADEROSOUTH ST,SOUTHERN,NONE,13:10,-122.39386772861799,37.795122715007,2008-05-23 13:10:00,7,060750105002002
92085,VEHICLE THEFT,12/02/2008,Tuesday,STOLEN MOTORCYCLE,81341912,1200 Block of 33RD AV,TARAVAL,NONE,12:00,-122.492279018408,37.7630943846303,2008-12-02 12:00:00,8,060750327001010
80408,LARCENY/THEFT,11/02/2008,Sunday,GRAND THEFT PURSESNATCH,81179359,MISSION ST / 30TH ST,INGLESIDE,NONE,02:38,-122.42197091902901,37.742375224525496,2008-11-02 02:38:00,9,060750253003000
8125,VEHICLE THEFT,01/22/2008,Tuesday,STOLEN AUTOMOBILE,80024036,1100 Block of GOUGH ST,NORTHERN,NONE,08:10,-122.42452965133499,37.7838608405108,2008-01-22 08:10:00,10,060750159001002
9031,LARCENY/THEFT,01/24/2008,Thursday,GRAND THEFT FROM LOCKED AUTO,80096972,SUTTER ST / STOCKTON ST,CENTRAL,NONE,17:30,-122.406958660602,37.789434763003996,2008-01-24 17:30:00,11,060750117002009
36498,OTHER OFFENSES,04/06/2008,Sunday,POSSESSION OF BURGLARY TOOLS,80359485,300 Block of SACRAMENTO ST,CENTRAL,"ARREST, BOOKED",14:06,-122.399012047029,37.7943890983426,2008-04-06 14:06:00,12,060750105002020
23332,SUSPICIOUS OCC,03/03/2008,Monday,SUSPICIOUS OCCURRENCE,80230164,0 Block of OTTAWA AV,INGLESIDE,NONE,09:00,-122.444781719378,37.7144077161037,2008-03-03 09:00:00,13,060750262001007
13089,VANDALISM,02/05/2008,Tuesday,"MALICIOUS MISCHIEF, VANDALISM",80124642,800 Block of HOLLOWAY AV,TARAVAL,NONE,10:20,-122.46173773312799,37.7217961797197,2008-02-05 10:20:00,14,060750312014002
80647,NON-CRIMINAL,11/02/2008,Sunday,FOUND PROPERTY,81174713,700 Block of FILLMORE ST,NORTHERN,NONE,18:54,-122.43111225152201,37.776090867151396,2008-11-02 18:54:00,15,060750163003003
