,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),extortion (rate),family offenses (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),"sex offenses, forcible (rate)","sex offenses, non forcible (rate)",stolen property (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
42,6075015300,46276,23.0,23.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,42,4.6,2.13,(X),2023,15.4,948,7.3,83.4,6.4,5.5,16.9,85,286,0.26,9.3,71.1,6.6,6.2,96.8,35.9,17.5,10.5,18.8,4.6,17,2.9,4.2,5.0,(X),393,98421,139832,91.8,24067,9.4,5.8,3.7,25579,3.9,5.2,0.6,(X),(X),9.6,(X),12.1,1.9,13.6,7.3,129755,998600,33.5,42.0,1.3,38.8,19.4,4.3,621,3.9,2224,(X),6.7,74.0,5.6,5.7,16.7,0.0,1.4829461196243203,0.0,0.0,1.4829461196243203,0.9886307464162135,0.0,0.0,0.0,0.0,0.0,0.0,0.49431537320810676,0.0,0.0,0.0,0.0,2.9658922392486406,0.0,0.49431537320810676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9658922392486406,0.49431537320810676
43,6075015400,166996,83.0,83.0,83.0,0.0,0.0,7.0,1.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,17.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,43,3.9,2.00,(X),5825,20.6,2913,8.7,87.7,6.0,4.4,9.9,140,436,0.13,5.1,72.8,10.8,3.2,95.6,35.0,25.0,23.9,15.1,3.4,160,3.4,4.0,4.9,(X),1096,99398,136125,92.0,20811,11.6,2.4,3.5,11506,1.5,4.4,0.3,(X),(X),5.9,(X),8.9,1.0,14.2,5.5,114364,991000,23.8,41.3,0.7,34.2,15.3,4.2,2068,2.5,5875,(X),6.7,67.4,5.0,6.5,28.3,0.0,1.2017167381974247,2.060085836909871,0.0,0.0,1.7167381974248928,0.0,0.0,0.0,0.0,0.5150214592274678,0.34334763948497854,0.17167381974248927,0.8583690987124464,0.0,0.0,0.34334763948497854,2.9184549356223175,0.0,0.0,0.6866952789699571,0.34334763948497854,0.0,0.0,0.34334763948497854,0.0,0.0,0.0,2.2317596566523603,0.0
44,6075015500,142852,71.0,71.0,71.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,44,6.4,1.61,(X),3756,36.0,2335,20.3,76.1,6.8,8.1,11.1,169,546,0.20,8.0,56.8,19.7,4.3,87.9,43.0,39.3,36.9,9.5,5.3,106,7.1,6.2,8.0,(X),376,55742,84634,96.5,17238,2.9,4.6,2.9,10983,3.2,2.9,0.3,(X),(X),7.5,(X),9.8,4.3,31.3,7.8,118658,610400,38.1,31.4,5.1,47.6,19.5,2.8,2097,3.2,3920,(X),5.9,57.7,8.7,5.8,29.5,0.0,2.6624068157614484,0.26624068157614483,0.26624068157614483,0.5324813631522897,1.863684771033014,0.26624068157614483,0.26624068157614483,0.0,0.0,0.26624068157614483,0.0,0.0,1.0649627263045793,0.0,0.0,0.0,5.5910543130990416,0.0,0.0,1.0649627263045793,0.7987220447284346,0.0,0.0,0.0,0.0,0.5324813631522897,0.26624068157614483,2.6624068157614484,0.26624068157614483
45,6075015600,60360,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,45,5.2,2.30,(X),2962,22.6,1288,12.7,79.3,6.9,9.2,12.9,72,259,0.20,8.6,63.4,10.2,4.6,93.6,39.6,32.1,15.6,19.4,4.5,53,4.4,4.2,6.0,(X),703,90750,113345,92.2,19798,5.0,4.4,3.4,22933,3.5,3.7,0.4,(X),(X),6.6,(X),9.1,2.9,13.4,5.0,98188,958600,19.3,30.1,0.0,36.0,14.2,4.6,839,2.0,3004,(X),7.3,57.7,2.8,6.9,43.8,0.0,0.0,0.6752194463200539,0.0,0.33760972316002696,2.025658338960162,0.6752194463200539,0.0,0.0,0.0,0.0,0.0,0.0,0.33760972316002696,0.0,0.0,0.0,3.3760972316002698,0.0,0.0,0.33760972316002696,0.0,0.0,0.0,0.0,0.33760972316002696,0.6752194463200539,0.0,1.3504388926401079,0.0
46,6075015700,287716,143.0,143.0,143.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,35.0,4.0,46,3.4,2.08,(X),5159,19.7,2483,7.4,62.3,6.0,6.0,12.7,198,748,0.24,6.7,63.2,10.5,3.6,92.0,40.1,29.9,17.1,10.6,2.7,0,3.7,3.4,5.7,(X),3439,85844,113913,90.6,15036,8.4,4.5,3.7,6485,3.0,3.7,0.3,(X),(X),6.2,(X),8.3,1.4,17.9,4.6,69783,837900,21.4,36.2,1.0,30.2,8.2,4.3,1700,3.5,7489,(X),7.0,57.0,8.0,6.4,30.0,0.0,1.1630160883892227,2.5198681915099828,0.0,0.3876720294630743,1.550688117852297,0.3876720294630743,0.0,0.0,0.0,0.19383601473153714,0.3876720294630743,0.0,6.202752471409188,0.0,0.0,0.0,5.2335723977515025,0.0,0.0,1.3568521031207599,0.0,0.0,0.0,0.0,0.5815080441946113,0.19383601473153714,0.0,6.784260515603799,0.7753440589261485
47,6075015801,217296,108.0,108.0,108.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,47,5.6,2.03,(X),3364,19.3,1654,9.5,84.2,6.5,5.5,14.2,133,479,0.20,8.6,52.4,10.1,7.0,92.2,25.7,21.9,20.0,17.3,4.0,15,3.6,3.7,5.9,(X),650,47105,75332,87.3,13178,5.7,8.2,4.0,7023,11.3,4.5,0.4,(X),(X),8.3,(X),10.9,3.1,15.6,4.8,129730,497600,48.7,31.2,2.0,48.1,7.4,3.5,1274,7.8,3414,(X),7.1,48.1,35.1,4.6,15.9,0.0,6.242568370986921,1.1890606420927468,0.0,0.8917954815695601,5.945303210463734,0.2972651605231867,0.0,0.0,0.0,0.0,0.5945303210463734,0.2972651605231867,0.5945303210463734,0.2972651605231867,0.0,0.0,6.539833531510107,0.0,0.0,0.8917954815695601,0.8917954815695601,0.0,0.0,0.0,0.2972651605231867,0.0,0.0,6.539833531510107,0.2972651605231867
48,6075015802,72432,36.0,36.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,48,3.9,1.80,(X),2399,20.5,1332,4.3,82.0,8.4,6.2,16.1,171,333,0.14,9.2,65.6,8.4,4.1,99.2,37.9,23.3,10.9,11.9,2.6,10,1.2,3.4,6.6,(X),455,74219,85705,85.1,13097,9.2,11.9,6.8,25794,11.0,5.1,0.3,(X),(X),8.2,(X),8.9,1.9,29.3,5.7,97045,898000,35.1,34.4,1.2,32.9,12.8,3.4,1129,4.0,2469,(X),6.2,75.8,8.0,5.9,13.0,0.0,2.9178824510212586,0.0,0.0,0.8336807002917882,0.8336807002917882,0.4168403501458941,0.0,0.0,0.0,0.8336807002917882,0.0,0.8336807002917882,0.8336807002917882,0.0,0.0,0.0,2.084201750729471,0.0,0.0,0.4168403501458941,0.4168403501458941,0.0,0.0,0.0,0.0,0.4168403501458941,0.4168403501458941,3.751563151313047,0.0
49,6075015900,323932,161.0,161.0,161.0,0.0,0.0,19.0,0.0,0.0,12.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,5.0,38.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,49,5.5,1.83,(X),4232,42.7,2315,26.7,75.1,7.9,7.7,10.0,125,341,0.14,6.5,53.4,14.3,2.7,91.6,62.3,49.5,25.4,13.8,5.5,16,3.9,4.5,6.6,(X),1393,32288,60934,89.3,9201,7.1,11.2,4.2,9626,11.7,4.9,0.3,(X),(X),9.4,(X),10.2,0.9,20.2,5.5,67435,525800,48.4,51.0,0.6,46.2,11.7,3.0,1834,5.5,4312,(X),7.0,39.6,17.7,5.7,37.4,0.0,4.489603024574669,2.835538752362949,0.23629489603024573,0.0,2.3629489603024574,0.0,0.0,0.0,0.0,0.9451795841209829,0.23629489603024573,0.0,5.434782608695652,0.0,0.0,0.23629489603024573,8.979206049149338,0.0,0.23629489603024573,1.4177693761814745,0.0,0.0,0.0,0.0,0.0,0.0,0.47258979206049145,8.742911153119092,0.23629489603024573
50,6075016000,116696,58.0,58.0,58.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,13.0,1.0,50,5.4,1.53,(X),2420,45.8,1578,22.6,76.6,8.9,7.8,13.5,98,226,0.11,8.1,60.0,10.4,3.5,90.7,45.1,42.8,28.6,5.8,8.0,28,5.7,4.0,8.7,(X),284,61905,76165,84.5,9960,4.0,5.4,7.8,7073,3.6,3.4,0.2,(X),(X),7.2,(X),10.9,4.2,15.5,4.9,87400,528400,45.1,60.1,6.0,39.0,14.4,2.7,1095,2.7,2420,(X),5.5,65.5,4.4,5.4,31.7,0.0,4.958677685950414,0.4132231404958678,0.0,0.4132231404958678,1.6528925619834711,0.0,0.0,0.0,0.0,1.2396694214876034,0.0,0.8264462809917356,0.8264462809917356,0.0,0.0,0.0,4.958677685950414,0.0,0.0,0.8264462809917356,0.0,0.0,0.0,0.0,0.8264462809917356,0.4132231404958678,0.4132231404958678,5.371900826446281,0.4132231404958678
51,6075016100,346064,172.0,172.0,172.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,40.0,15.0,51,6.8,1.70,(X),4563,42.9,2680,33.2,88.9,7.3,3.6,11.0,190,476,0.14,6.8,38.3,35.1,3.8,81.5,35.2,52.9,44.0,12.9,5.5,0,5.8,5.0,6.6,(X),953,20860,40873,94.9,7720,6.6,7.7,2.6,2024,13.4,4.9,0.3,(X),(X),7.1,(X),6.9,1.7,24.1,4.6,117360,480200,54.3,41.1,1.7,31.2,12.2,3.4,2505,5.6,4585,(X),6.1,34.5,37.4,5.0,25.5,0.0,7.889546351084813,0.43830813061582297,0.0,0.0,5.259697567389876,0.43830813061582297,0.0,0.0,0.0,0.0,0.0,0.21915406530791148,0.43830813061582297,0.0,0.0,0.21915406530791148,7.232084155161079,0.0,0.21915406530791148,1.314924391847469,0.0,0.0,0.0,0.0,0.21915406530791148,1.314924391847469,0.21915406530791148,8.766162612316458,3.287310979618672
52,6075016200,215284,107.0,107.0,107.0,0.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,21.0,2.0,52,6.5,1.60,(X),2265,24.6,1412,12.6,83.5,5.5,5.9,13.5,118,284,0.16,8.6,62.8,8.7,4.6,96.1,53.4,26.2,14.2,9.5,4.6,8,2.5,3.7,7.0,(X),510,43860,67554,83.4,15678,9.9,10.5,8.3,6724,7.2,5.4,0.3,(X),(X),7.6,(X),9.9,3.9,23.4,4.7,114132,631600,60.8,61.2,3.5,48.3,13.0,3.1,1198,2.6,2276,(X),6.3,73.7,4.2,4.0,18.4,0.0,2.2075055187637966,3.0905077262693155,0.44150110375275936,0.44150110375275936,11.479028697571744,0.44150110375275936,0.0,0.0,0.0,0.8830022075055187,0.0,0.0,1.324503311258278,0.0,0.0,0.0,12.362030905077262,0.0,0.0,2.2075055187637966,0.0,0.0,0.44150110375275936,0.0,0.0,0.44150110375275936,1.324503311258278,9.271523178807946,0.8830022075055187
53,6075016300,100600,50.0,50.0,50.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,9.0,1.0,53,2.8,2.18,(X),4293,26.6,1971,14.6,79.7,14.2,6.5,19.7,151,820,0.35,13.5,59.2,11.4,6.1,91.7,66.2,25.7,11.2,11.6,13.8,12,4.8,4.2,13.9,(X),1030,59907,94920,79.1,17434,6.7,17.9,13.2,29479,26.3,3.7,0.5,(X),(X),7.2,(X),8.1,4.3,15.8,6.4,95283,702000,41.6,26.4,2.9,45.2,15.2,3.6,1594,8.8,4476,(X),6.6,57.0,27.9,4.8,14.0,0.0,1.397624039133473,0.6988120195667366,0.0,0.0,2.0964360587002098,0.23293733985557885,0.0,0.0,0.0,0.0,0.0,0.0,0.4658746797111577,0.0,0.0,0.0,3.0281854181225247,0.0,0.0,0.23293733985557885,0.0,0.0,0.0,0.6988120195667366,0.0,0.4658746797111577,0.0,2.0964360587002098,0.23293733985557885
54,6075016400,130780,65.0,65.0,65.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,4.0,54,3.3,1.99,(X),3731,21.3,1873,8.9,74.1,5.7,5.7,11.7,104,333,0.16,6.7,63.3,6.7,3.3,93.8,57.2,21.6,6.2,8.8,3.6,45,4.4,2.4,6.3,(X),643,76911,102293,82.7,12156,5.7,6.0,7.1,3912,4.2,2.6,0.4,(X),(X),8.1,(X),8.3,2.3,19.7,5.1,73867,784400,41.0,56.8,1.4,28.4,16.0,3.6,1539,4.0,3951,(X),6.1,72.5,11.5,4.0,13.8,0.0,2.1441972661484856,1.3401232913428036,0.0,0.8040739748056821,1.0720986330742428,0.2680246582685607,0.0,0.0,0.0,0.0,0.2680246582685607,0.0,0.5360493165371214,0.0,0.0,0.0,4.556419190565532,0.0,0.0,0.8040739748056821,0.2680246582685607,0.2680246582685607,0.2680246582685607,0.2680246582685607,0.0,0.2680246582685607,0.0,2.948271240954168,1.0720986330742428
55,6075016500,118708,59.0,59.0,59.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,0.0,55,2.9,2.03,(X),4821,22.9,2370,9.0,84.1,5.3,4.0,10.5,141,371,0.13,6.8,67.9,12.8,3.6,93.7,25.4,22.3,17.1,14.8,3.1,111,3.1,4.6,4.7,(X),949,75469,103695,91.2,13013,6.4,3.0,4.4,16574,2.8,4.2,0.2,(X),(X),6.4,(X),8.6,1.1,14.3,5.8,97512,792600,31.2,43.4,0.8,35.4,14.9,4.0,1839,4.4,5166,(X),5.6,78.8,6.7,4.1,10.4,0.0,1.0371292263015972,0.0,0.0,0.20742584526031946,2.281684297863514,0.20742584526031946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3188135241651113,0.0,0.0,0.6222775357809583,0.4148516905206389,0.0,0.0,0.0,0.20742584526031946,0.20742584526031946,0.20742584526031946,3.5262393694254306,0.0
56,6075016600,949664,472.0,472.0,472.0,0.0,0.0,21.0,0.0,0.0,9.0,13.0,2.0,144.0,25.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,7.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,159.0,8.0,56,2.8,2.07,(X),5238,15.2,2534,2.8,69.7,4.9,6.1,15.3,119,328,0.11,6.8,72.5,7.4,4.8,96.9,49.3,16.4,7.7,13.7,2.0,85,2.5,2.5,3.6,(X),1088,79440,100903,85.5,10406,6.4,5.6,5.2,12608,3.7,2.4,0.2,(X),(X),7.8,(X),8.0,1.5,17.6,6.8,94685,921100,40.4,36.9,0.0,27.4,18.7,3.9,2089,4.1,5335,(X),5.2,79.6,5.9,3.9,13.7,0.0,4.009163802978236,1.7182130584192439,2.4818633066055744,0.3818251240931653,27.491408934707902,4.772814051164566,0.0,0.0,0.0,0.3818251240931653,0.19091256204658266,0.0,1.145475372279496,1.3363879343260785,0.0,0.0,11.454753722794958,0.0,0.0,0.3818251240931653,0.0,0.0,0.0,0.0,0.3818251240931653,1.145475372279496,0.19091256204658266,30.355097365406642,1.5273004963726613
57,6075016700,130780,65.0,65.0,65.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,57,3.6,2.18,(X),5129,17.3,2348,3.1,77.1,5.5,5.8,16.2,154,492,0.20,8.7,70.1,5.3,3.9,95.7,40.9,17.3,11.8,9.8,1.7,50,3.4,2.8,5.5,(X),823,91696,129551,85.1,19448,8.2,5.2,5.9,31325,4.8,5.2,0.3,(X),(X),7.5,(X),9.2,1.6,15.5,4.5,113735,895600,29.9,40.4,0.0,29.6,14.7,4.2,1616,6.7,5213,(X),6.3,76.0,10.3,6.1,15.7,0.0,0.7798791187365959,0.5849093390524469,0.0,0.7798791187365959,3.1195164749463835,0.5849093390524469,0.0,0.0,0.0,0.0,0.19496977968414897,0.0,0.38993955936829794,0.0,0.0,0.0,2.7295769155780856,0.0,0.0,1.1698186781048938,0.19496977968414897,0.0,0.0,0.0,0.0,0.38993955936829794,0.0,1.5597582374731918,0.19496977968414897
58,6075016801,130780,65.0,65.0,65.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,4.0,58,4.1,2.05,(X),3473,18.9,1693,5.6,78.0,8.8,7.8,19.9,103,492,0.25,9.3,60.2,7.8,4.3,97.0,50.5,24.4,10.2,12.0,4.7,79,2.8,3.6,7.0,(X),551,68834,106437,90.7,24909,8.3,17.2,4.9,13652,12.3,4.7,0.4,(X),(X),10.3,(X),9.7,2.2,26.5,5.4,122747,772200,45.6,42.0,0.0,37.4,9.4,3.7,1408,7.6,3473,(X),10.4,65.2,18.3,6.4,11.5,0.0,1.1517420097898072,0.5758710048949036,0.0,0.0,3.4552260293694212,0.2879355024474518,0.0,0.0,0.0,0.0,0.0,0.0,0.8638065073423553,0.0,0.0,0.2879355024474518,4.606968039159229,0.0,0.5758710048949036,1.1517420097898072,0.2879355024474518,0.0,0.0,0.0,0.0,0.0,0.5758710048949036,3.743161531816873,1.1517420097898072
59,6075016802,84504,42.0,42.0,42.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,59,5.2,1.85,(X),2937,11.9,1587,7.1,85.0,6.0,5.9,17.3,162,451,0.21,7.5,62.8,12.6,6.4,92.2,31.0,19.2,14.6,7.1,4.3,27,4.3,5.2,4.5,(X),735,61292,123741,84.6,29632,5.5,23.5,6.9,15541,21.2,4.0,0.3,(X),(X),9.1,(X),10.2,2.3,20.2,5.0,72365,681900,39.2,24.2,0.0,40.4,9.3,3.1,1206,6.4,3099,(X),6.5,64.7,21.1,4.6,13.9,0.3404834865509023,1.7024174327545114,0.6809669731018047,0.0,0.0,3.0643513789581207,0.0,0.0,0.0,0.0,0.3404834865509023,0.0,0.0,0.6809669731018047,0.0,0.0,0.0,2.042900919305414,0.0,0.0,1.021450459652707,0.0,0.0,0.0,0.0,1.021450459652707,0.0,0.0,3.0643513789581207,0.3404834865509023
60,6075016900,124744,62.0,62.0,62.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,1.0,60,3.8,1.82,(X),3094,23.4,1699,5.1,82.3,5.1,5.2,11.5,70,167,0.10,6.4,67.7,9.2,3.0,94.3,33.5,17.7,13.1,6.8,3.8,20,3.8,3.2,4.9,(X),391,91888,107916,92.1,11015,6.7,12.6,3.7,12272,0.0,3.5,0.2,(X),(X),6.2,(X),8.3,2.6,14.4,6.4,75901,843500,35.1,29.6,2.2,33.9,12.7,3.8,1247,2.4,3123,(X),5.4,83.0,4.6,4.5,11.7,0.0,3.5552682611506143,0.32320620555914675,0.0,0.32320620555914675,3.878474466709761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32320620555914675,0.0,0.0,0.0,3.5552682611506143,0.0,0.0,0.9696186166774402,0.0,0.0,0.0,0.0,0.0,1.9392372333548804,0.0,4.524886877828054,0.32320620555914675
61,6075017000,70420,35.0,35.0,35.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,61,4.0,1.85,(X),3921,23.7,2114,1.3,87.1,5.3,4.7,15.3,155,364,0.13,5.1,81.4,8.0,2.8,98.1,36.5,20.7,17.4,11.0,1.1,80,2.1,3.7,4.9,(X),352,113214,149734,96.5,19948,6.1,7.4,2.0,15709,0.0,3.2,0.3,(X),(X),6.6,(X),11.9,1.8,10.5,6.2,143148,986700,15.4,31.2,0.0,29.7,13.5,4.6,879,4.5,3941,(X),4.1,83.4,6.6,3.2,9.5,0.510073960724305,1.2751849018107626,1.2751849018107626,0.0,0.0,0.510073960724305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550369803621525,0.2550369803621525,0.0,0.0,1.5302218821729152,0.0,0.2550369803621525,0.0,0.0,0.0,0.0,0.0,0.0,0.510073960724305,0.510073960724305,2.04029584289722,0.0
62,6075017101,34204,17.0,17.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,62,3.4,1.98,(X),3379,15.2,1708,0.9,78.2,5.1,9.5,19.2,112,292,0.16,5.4,79.4,5.7,3.1,98.7,52.8,13.8,15.5,14.2,1.2,79,1.8,2.8,3.9,(X),548,124630,175531,94.9,27162,3.2,6.0,2.9,18927,0.0,2.4,0.4,(X),(X),6.3,(X),7.7,1.3,10.9,6.3,***,"1,000,000+",14.1,22.3,0.8,15.8,17.6,4.4,1027,4.9,3502,(X),4.4,88.4,10.2,2.7,6.9,0.0,0.5918910920390648,0.0,0.0,0.2959455460195324,0.5918910920390648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918910920390648,0.0,0.0,0.0,0.5918910920390648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0716188221367267,0.0
