,tract_id,year,resolved,incident,arrested,cited,ARSON,ASSAULT,BAD CHECKS,BRIBERY,BURGLARY,DISORDERLY CONDUCT,DRIVING UNDER THE INFLUENCE,DRUG/NARCOTIC,DRUNKENNESS,EMBEZZLEMENT,EXTORTION,FAMILY OFFENSES,FORGERY/COUNTERFEITING,FRAUD,GAMBLING,KIDNAPPING,LARCENY/THEFT,LIQUOR LAWS,LOITERING,MISSING PERSON,NON-CRIMINAL,OTHER OFFENSES,PORNOGRAPHY/OBSCENE MAT,PROSTITUTION,RECOVERED VEHICLE,ROBBERY,RUNAWAY,"SEX OFFENSES, FORCIBLE","SEX OFFENSES, NON FORCIBLE",STOLEN PROPERTY,SUICIDE,SUSPICIOUS OCC,TRESPASS,VANDALISM,VEHICLE THEFT,WARRANTS,WEAPON LAWS,Unnamed: 0,hh_old_pct_moe,hh_size,fertility_moe,hh_pop,foreign_pct,hh,badenglish_pct,same_house_pct,nonenglish_pct_moe,same_house_pct_moe,noncitizen_pct_moe,hh_moe,hh_pop_moe,hh_size_moe,ba_grad_pct_moe,ba_grad_pct,disab_pct,hh_youth_pct_moe,hs_grad_pct,noncitizen_pct,nonenglish_pct,hh_old_pct,hh_youth_pct,badenglish_pct_moe,fertility,hs_grad_pct_moe,disab_pct_moe,foreign_pct_moe,school_pct_moe,school_pct,med_hh_inc,mean_hh_inc,health_ins_pct,mean_hh_inc_moe,unemp_pct,poverty_pct_moe,health_ins_pct_moe,med_hh_inc_moe,poverty_pct,unemp_pct_moe,med_rooms_per_hh_moe,rent_vacancy_pct_moe,rent_vacancy_pct,no_car_pct_moe,occ_rent_pct_moe,unaff_rent_pct_moe,crowded_pct_moe,unaff_mortgage_pct_moe,moved_in_post_2010_pct_moe,med_housing_value_moe,med_housing_value,no_car_pct,unaff_mortgage_pct,crowded_pct,unaff_rent_pct,moved_in_post_2010_pct,med_rooms_per_hh,occ_rent_pct,afam_pct_moe,hisp_pct,hisp_pct_moe,white_pct_moe,white_pct,afam_pct,asian_pct_moe,asian_pct,arson (rate),assault (rate),burglary (rate),disorderly conduct (rate),driving under the influence (rate),drug/narcotic (rate),drunkenness (rate),embezzlement (rate),forgery/counterfeiting (rate),fraud (rate),kidnapping (rate),larceny/theft (rate),liquor laws (rate),loitering (rate),missing person (rate),other offenses (rate),prostitution (rate),recovered vehicle (rate),robbery (rate),runaway (rate),"sex offenses, forcible (rate)",suicide (rate),suspicious occ (rate),trespass (rate),vandalism (rate),vehicle theft (rate),warrants (rate),weapon laws (rate)
48,6075015802,680056,88.0,338.0,36.0,17.0,0.0,26.0,0.0,0.0,40.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,78.0,0.0,0.0,29.0,22.0,36.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,17.0,29.0,10.0,1.0,48,3.9,1.80,(X),2399,20.5,1332,4.3,82.0,8.4,6.2,16.1,171,333,0.14,9.2,65.6,8.4,4.1,99.2,37.9,23.3,10.9,11.9,2.6,10,1.2,3.4,6.6,(X),455,74219,85705,85.1,13097,9.2,11.9,6.8,25794,11.0,5.1,0.3,(X),(X),8.2,(X),8.9,1.9,29.3,5.7,97045,898000,35.1,34.4,1.2,32.9,12.8,3.4,1129,4.0,2469,(X),6.2,75.8,8.0,5.9,13.0,0.0,10.837849103793246,16.673614005835766,0.0,0.8336807002917882,2.5010421008753645,0.4168403501458941,0.0,1.6673614005835764,2.5010421008753645,0.8336807002917882,32.51354731137974,0.0,0.0,12.08837015423093,15.006252605252188,0.0,0.4168403501458941,6.669445602334306,0.0,0.4168403501458941,0.0,4.585243851604836,0.0,7.0862859524802,12.08837015423093,4.168403501458942,0.4168403501458941
49,6075015900,2195092,261.0,1091.0,161.0,63.0,0.0,69.0,0.0,0.0,44.0,2.0,1.0,13.0,1.0,0.0,0.0,0.0,11.0,23.0,0.0,4.0,479.0,0.0,0.0,14.0,112.0,93.0,0.0,0.0,8.0,51.0,1.0,2.0,0.0,0.0,0.0,27.0,3.0,50.0,34.0,41.0,8.0,49,5.5,1.83,(X),4232,42.7,2315,26.7,75.1,7.9,7.7,10.0,125,341,0.14,6.5,53.4,14.3,2.7,91.6,62.3,49.5,25.4,13.8,5.5,16,3.9,4.5,6.6,(X),1393,32288,60934,89.3,9201,7.1,11.2,4.2,9626,11.7,4.9,0.3,(X),(X),9.4,(X),10.2,0.9,20.2,5.5,67435,525800,48.4,51.0,0.6,46.2,11.7,3.0,1834,5.5,4312,(X),7.0,39.6,17.7,5.7,37.4,0.0,16.304347826086957,10.396975425330812,0.47258979206049145,0.23629489603024573,3.0718336483931945,0.23629489603024573,0.0,2.599243856332703,5.434782608695652,0.9451795841209829,113.18525519848771,0.0,0.0,3.3081285444234405,21.975425330812854,0.0,1.8903591682419658,12.051039697542533,0.23629489603024573,0.47258979206049145,0.0,6.379962192816635,0.7088846880907372,11.814744801512287,8.034026465028354,9.688090737240076,1.8903591682419658
50,6075016000,798764,107.0,397.0,58.0,28.0,0.0,26.0,2.0,0.0,15.0,3.0,2.0,8.0,1.0,1.0,0.0,0.0,6.0,10.0,0.0,4.0,143.0,0.0,8.0,7.0,37.0,32.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,13.0,10.0,24.0,16.0,18.0,2.0,50,5.4,1.53,(X),2420,45.8,1578,22.6,76.6,8.9,7.8,13.5,98,226,0.11,8.1,60.0,10.4,3.5,90.7,45.1,42.8,28.6,5.8,8.0,28,5.7,4.0,8.7,(X),284,61905,76165,84.5,9960,4.0,5.4,7.8,7073,3.6,3.4,0.2,(X),(X),7.2,(X),10.9,4.2,15.5,4.9,87400,528400,45.1,60.1,6.0,39.0,14.4,2.7,1095,2.7,2420,(X),5.5,65.5,4.4,5.4,31.7,0.0,10.743801652892563,6.198347107438017,1.2396694214876034,0.8264462809917356,3.3057851239669422,0.4132231404958678,0.4132231404958678,2.479338842975207,4.132231404958678,1.6528925619834711,59.09090909090909,0.0,3.3057851239669422,2.8925619834710745,13.223140495867769,0.0,0.4132231404958678,2.479338842975207,0.0,0.4132231404958678,0.4132231404958678,5.371900826446281,4.132231404958678,9.917355371900827,6.6115702479338845,7.43801652892562,0.8264462809917356
51,6075016100,2084432,284.0,1036.0,172.0,41.0,2.0,109.0,0.0,0.0,35.0,1.0,0.0,27.0,3.0,1.0,0.0,0.0,6.0,12.0,0.0,5.0,207.0,0.0,0.0,48.0,134.0,123.0,0.0,0.0,5.0,60.0,4.0,8.0,0.0,0.0,0.0,62.0,6.0,69.0,42.0,45.0,22.0,51,6.8,1.70,(X),4563,42.9,2680,33.2,88.9,7.3,3.6,11.0,190,476,0.14,6.8,38.3,35.1,3.8,81.5,35.2,52.9,44.0,12.9,5.5,0,5.8,5.0,6.6,(X),953,20860,40873,94.9,7720,6.6,7.7,2.6,2024,13.4,4.9,0.3,(X),(X),7.1,(X),6.9,1.7,24.1,4.6,117360,480200,54.3,41.1,1.7,31.2,12.2,3.4,2505,5.6,4585,(X),6.1,34.5,37.4,5.0,25.5,0.43830813061582297,23.88779311856235,7.670392285776901,0.21915406530791148,0.0,5.9171597633136095,0.6574621959237344,0.21915406530791148,1.314924391847469,2.629848783694938,1.0957703265395573,45.36489151873768,0.0,0.0,10.519395134779751,26.955950032873112,0.0,1.0957703265395573,13.149243918474689,0.8766162612316459,1.7532325224632919,0.0,13.587552049090512,1.314924391847469,15.121630506245891,9.204470742932282,9.861932938856016,4.821389436774052
52,6075016200,1404376,180.0,698.0,107.0,22.0,1.0,39.0,0.0,0.0,44.0,2.0,1.0,31.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,1.0,258.0,0.0,1.0,28.0,66.0,53.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,1.0,1.0,18.0,1.0,42.0,36.0,25.0,3.0,52,6.5,1.60,(X),2265,24.6,1412,12.6,83.5,5.5,5.9,13.5,118,284,0.16,8.6,62.8,8.7,4.6,96.1,53.4,26.2,14.2,9.5,4.6,8,2.5,3.7,7.0,(X),510,43860,67554,83.4,15678,9.9,10.5,8.3,6724,7.2,5.4,0.3,(X),(X),7.6,(X),9.9,3.9,23.4,4.7,114132,631600,60.8,61.2,3.5,48.3,13.0,3.1,1198,2.6,2276,(X),6.3,73.7,4.2,4.0,18.4,0.44150110375275936,17.218543046357613,19.426048565121413,0.8830022075055187,0.44150110375275936,13.68653421633554,0.44150110375275936,0.0,2.2075055187637966,4.856512141280353,0.44150110375275936,113.90728476821191,0.0,0.44150110375275936,12.362030905077262,23.399558498896248,0.0,0.0,10.596026490066224,0.0,2.2075055187637966,0.44150110375275936,7.947019867549669,0.44150110375275936,18.543046357615893,15.894039735099337,11.037527593818984,1.324503311258278
53,6075016300,965760,83.0,480.0,50.0,6.0,0.0,34.0,0.0,0.0,67.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,109.0,0.0,0.0,14.0,50.0,29.0,0.0,0.0,3.0,21.0,1.0,2.0,0.0,0.0,1.0,23.0,3.0,37.0,54.0,10.0,3.0,53,2.8,2.18,(X),4293,26.6,1971,14.6,79.7,14.2,6.5,19.7,151,820,0.35,13.5,59.2,11.4,6.1,91.7,66.2,25.7,11.2,11.6,13.8,12,4.8,4.2,13.9,(X),1030,59907,94920,79.1,17434,6.7,17.9,13.2,29479,26.3,3.7,0.5,(X),(X),7.2,(X),8.1,4.3,15.8,6.4,95283,702000,41.6,26.4,2.9,45.2,15.2,3.6,1594,8.8,4476,(X),6.6,57.0,27.9,4.8,14.0,0.0,7.91986955508968,15.606801770323782,0.23293733985557885,0.0,2.0964360587002098,0.23293733985557885,0.0,0.0,1.8634987188446308,0.0,25.390170044258095,0.0,0.0,3.2611227579781037,6.755182855811786,0.0,0.6988120195667366,4.8916841369671555,0.23293733985557885,0.4658746797111577,0.23293733985557885,5.3575588166783135,0.6988120195667366,8.618681574656417,12.578616352201257,2.3293733985557883,0.6988120195667366
54,6075016400,997952,109.0,496.0,65.0,16.0,0.0,27.0,0.0,0.0,42.0,3.0,3.0,7.0,1.0,2.0,0.0,0.0,6.0,10.0,0.0,0.0,155.0,0.0,0.0,13.0,55.0,38.0,0.0,0.0,3.0,14.0,0.0,3.0,1.0,1.0,0.0,23.0,4.0,32.0,38.0,11.0,4.0,54,3.3,1.99,(X),3731,21.3,1873,8.9,74.1,5.7,5.7,11.7,104,333,0.16,6.7,63.3,6.7,3.3,93.8,57.2,21.6,6.2,8.8,3.6,45,4.4,2.4,6.3,(X),643,76911,102293,82.7,12156,5.7,6.0,7.1,3912,4.2,2.6,0.4,(X),(X),8.1,(X),8.3,2.3,19.7,5.1,73867,784400,41.0,56.8,1.4,28.4,16.0,3.6,1539,4.0,3951,(X),6.1,72.5,11.5,4.0,13.8,0.0,7.236665773251139,11.257035647279551,0.8040739748056821,0.8040739748056821,1.876172607879925,0.2680246582685607,0.5360493165371214,1.6081479496113642,2.6802465826856072,0.0,41.54382203162691,0.0,0.0,3.4843205574912894,10.184937014205307,0.0,0.8040739748056821,3.75234521575985,0.0,0.8040739748056821,0.0,6.164567140176897,1.0720986330742428,8.576789064593942,10.184937014205307,2.948271240954168,1.0720986330742428
55,6075016500,1158912,206.0,576.0,59.0,31.0,1.0,33.0,1.0,0.0,53.0,3.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,107.0,0.0,0.0,94.0,71.0,46.0,0.0,0.0,6.0,13.0,1.0,5.0,0.0,0.0,0.0,25.0,4.0,24.0,44.0,17.0,1.0,55,2.9,2.03,(X),4821,22.9,2370,9.0,84.1,5.3,4.0,10.5,141,371,0.13,6.8,67.9,12.8,3.6,93.7,25.4,22.3,17.1,14.8,3.1,111,3.1,4.6,4.7,(X),949,75469,103695,91.2,13013,6.4,3.0,4.4,16574,2.8,4.2,0.2,(X),(X),6.4,(X),8.6,1.1,14.3,5.8,97512,792600,31.2,43.4,0.8,35.4,14.9,4.0,1839,4.4,5166,(X),5.6,78.8,6.7,4.1,10.4,0.20742584526031946,6.845052893590542,10.99356979879693,0.6222775357809583,0.20742584526031946,2.4891101431238334,0.4148516905206389,0.0,0.20742584526031946,2.0742584526031944,0.20742584526031946,22.19456544285418,0.0,0.0,19.49802945447003,9.541588881974695,0.0,1.2445550715619167,2.6965359883841526,0.20742584526031946,1.0371292263015972,0.0,5.185646131507986,0.8297033810412778,4.978220286247667,9.126737191454056,3.5262393694254306,0.20742584526031946
56,6075016600,2712176,719.0,1348.0,472.0,94.0,0.0,73.0,1.0,0.0,38.0,20.0,3.0,174.0,36.0,1.0,0.0,0.0,6.0,16.0,0.0,0.0,203.0,8.0,0.0,63.0,181.0,138.0,0.0,0.0,1.0,18.0,51.0,1.0,0.0,0.0,0.0,21.0,14.0,47.0,49.0,173.0,12.0,56,2.8,2.07,(X),5238,15.2,2534,2.8,69.7,4.9,6.1,15.3,119,328,0.11,6.8,72.5,7.4,4.8,96.9,49.3,16.4,7.7,13.7,2.0,85,2.5,2.5,3.6,(X),1088,79440,100903,85.5,10406,6.4,5.6,5.2,12608,3.7,2.4,0.2,(X),(X),7.8,(X),8.0,1.5,17.6,6.8,94685,921100,40.4,36.9,0.0,27.4,18.7,3.9,2089,4.1,5335,(X),5.2,79.6,5.9,3.9,13.7,0.0,13.936617029400534,7.254677357770141,3.818251240931653,0.572737686139748,33.21878579610538,6.8728522336769755,0.19091256204658266,1.145475372279496,3.0546009927453226,0.0,38.755250095456276,1.5273004963726613,0.0,12.027491408934706,26.345933562428407,0.0,0.19091256204658266,3.4364261168384878,9.736540664375715,0.19091256204658266,0.0,4.009163802978236,2.672775868652157,8.972890416189385,9.35471554028255,33.027873234058795,2.290950744558992
57,6075016700,1150864,139.0,572.0,65.0,31.0,2.0,20.0,0.0,0.0,48.0,2.0,4.0,17.0,3.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,158.0,1.0,0.0,21.0,66.0,50.0,0.0,0.0,3.0,20.0,0.0,3.0,0.0,0.0,0.0,21.0,1.0,39.0,64.0,11.0,4.0,57,3.6,2.18,(X),5129,17.3,2348,3.1,77.1,5.5,5.8,16.2,154,492,0.20,8.7,70.1,5.3,3.9,95.7,40.9,17.3,11.8,9.8,1.7,50,3.4,2.8,5.5,(X),823,91696,129551,85.1,19448,8.2,5.2,5.9,31325,4.8,5.2,0.3,(X),(X),7.5,(X),9.2,1.6,15.5,4.5,113735,895600,29.9,40.4,0.0,29.6,14.7,4.2,1616,6.7,5213,(X),6.3,76.0,10.3,6.1,15.7,0.38993955936829794,3.8993955936829794,9.35854942483915,0.38993955936829794,0.7798791187365959,3.3144862546305327,0.5849093390524469,0.19496977968414897,0.5849093390524469,1.9496977968414897,0.0,30.805225190095538,0.19496977968414897,0.0,4.094365373367128,9.748488984207448,0.0,0.5849093390524469,3.8993955936829794,0.0,0.5849093390524469,0.0,4.094365373367128,0.19496977968414897,7.60382140768181,12.478065899785534,2.144667576525639,0.7798791187365959
58,6075016801,935580,107.0,465.0,65.0,11.0,0.0,27.0,0.0,0.0,44.0,1.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,131.0,0.0,0.0,14.0,44.0,39.0,0.0,0.0,2.0,33.0,1.0,2.0,0.0,0.0,0.0,14.0,0.0,36.0,36.0,13.0,4.0,58,4.1,2.05,(X),3473,18.9,1693,5.6,78.0,8.8,7.8,19.9,103,492,0.25,9.3,60.2,7.8,4.3,97.0,50.5,24.4,10.2,12.0,4.7,79,2.8,3.6,7.0,(X),551,68834,106437,90.7,24909,8.3,17.2,4.9,13652,12.3,4.7,0.4,(X),(X),10.3,(X),9.7,2.2,26.5,5.4,122747,772200,45.6,42.0,0.0,37.4,9.4,3.7,1408,7.6,3473,(X),10.4,65.2,18.3,6.4,11.5,0.0,7.7742585660811985,12.669162107687878,0.2879355024474518,0.0,4.031097034264325,0.2879355024474518,0.0,0.2879355024474518,1.7276130146847106,0.2879355024474518,37.719550820616185,0.0,0.0,4.031097034264325,11.22948459545062,0.0,0.5758710048949036,9.50187158076591,0.2879355024474518,0.5758710048949036,0.0,4.031097034264325,0.0,10.365678088108265,10.365678088108265,3.743161531816873,1.1517420097898072
59,6075016802,935580,98.0,465.0,42.0,11.0,2.0,34.0,0.0,0.0,38.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,155.0,1.0,1.0,32.0,39.0,29.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,8.0,7.0,29.0,31.0,14.0,1.0,59,5.2,1.85,(X),2937,11.9,1587,7.1,85.0,6.0,5.9,17.3,162,451,0.21,7.5,62.8,12.6,6.4,92.2,31.0,19.2,14.6,7.1,4.3,27,4.3,5.2,4.5,(X),735,61292,123741,84.6,29632,5.5,23.5,6.9,15541,21.2,4.0,0.3,(X),(X),9.1,(X),10.2,2.3,20.2,5.0,72365,681900,39.2,24.2,0.0,40.4,9.3,3.1,1206,6.4,3099,(X),6.5,64.7,21.1,4.6,13.9,0.6809669731018047,11.576438542730678,12.938372488934288,0.0,0.0,5.788219271365339,0.0,0.0,1.021450459652707,2.7238678924072186,0.0,52.77494041538986,0.3404834865509023,0.3404834865509023,10.895471569628874,9.874021109976166,0.3404834865509023,0.3404834865509023,4.42628532516173,0.0,0.3404834865509023,0.0,2.7238678924072186,2.383384405856316,9.874021109976166,10.554988083077971,4.766768811712632,0.3404834865509023
60,6075016900,1020084,134.0,507.0,62.0,22.0,2.0,46.0,0.0,0.0,42.0,4.0,2.0,14.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,104.0,0.0,0.0,37.0,57.0,27.0,0.0,0.0,3.0,17.0,0.0,2.0,0.0,0.0,0.0,16.0,6.0,74.0,23.0,17.0,1.0,60,3.8,1.82,(X),3094,23.4,1699,5.1,82.3,5.1,5.2,11.5,70,167,0.10,6.4,67.7,9.2,3.0,94.3,33.5,17.7,13.1,6.8,3.8,20,3.8,3.2,4.9,(X),391,91888,107916,92.1,11015,6.7,12.6,3.7,12272,0.0,3.5,0.2,(X),(X),6.2,(X),8.3,2.6,14.4,6.4,75901,843500,35.1,29.6,2.2,33.9,12.7,3.8,1247,2.4,3123,(X),5.4,83.0,4.6,4.5,11.7,0.6464124111182935,14.86748545572075,13.574660633484163,1.292824822236587,0.6464124111182935,4.524886877828054,0.9696186166774402,0.0,0.6464124111182935,2.585649644473174,0.0,33.61344537815126,0.0,0.0,11.95862960568843,8.726567550096963,0.0,0.9696186166774402,5.4945054945054945,0.0,0.6464124111182935,0.0,5.171299288946348,1.9392372333548804,23.91725921137686,7.433742727860375,5.4945054945054945,0.32320620555914675
61,6075017000,754500,68.0,375.0,35.0,13.0,2.0,11.0,0.0,0.0,43.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,110.0,1.0,0.0,9.0,37.0,32.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,45.0,40.0,8.0,0.0,61,4.0,1.85,(X),3921,23.7,2114,1.3,87.1,5.3,4.7,15.3,155,364,0.13,5.1,81.4,8.0,2.8,98.1,36.5,20.7,17.4,11.0,1.1,80,2.1,3.7,4.9,(X),352,113214,149734,96.5,19948,6.1,7.4,2.0,15709,0.0,3.2,0.3,(X),(X),6.6,(X),11.9,1.8,10.5,6.2,143148,986700,15.4,31.2,0.0,29.7,13.5,4.6,879,4.5,3941,(X),4.1,83.4,6.6,3.2,9.5,0.510073960724305,2.8054067839836776,10.96659015557256,0.0,0.0,0.7651109410864576,0.0,0.0,0.0,2.04029584289722,0.0,28.054067839836776,0.2550369803621525,0.0,2.295332823259373,8.16118337158888,0.2550369803621525,0.7651109410864576,1.2751849018107626,0.0,0.0,0.0,3.570517725070135,0.7651109410864576,11.476664116296863,10.2014792144861,2.04029584289722,0.0
62,6075017101,486904,38.0,242.0,17.0,3.0,0.0,7.0,0.0,0.0,29.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,63.0,0.0,0.0,7.0,39.0,19.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,12.0,29.0,10.0,0.0,62,3.4,1.98,(X),3379,15.2,1708,0.9,78.2,5.1,9.5,19.2,112,292,0.16,5.4,79.4,5.7,3.1,98.7,52.8,13.8,15.5,14.2,1.2,79,1.8,2.8,3.9,(X),548,124630,175531,94.9,27162,3.2,6.0,2.9,18927,0.0,2.4,0.4,(X),(X),6.3,(X),7.7,1.3,10.9,6.3,***,"1,000,000+",14.1,22.3,0.8,15.8,17.6,4.4,1027,4.9,3502,(X),4.4,88.4,10.2,2.7,6.9,0.0,2.0716188221367267,8.58242083456644,0.0,0.2959455460195324,1.7756732761171945,0.0,0.0,0.0,1.1837821840781295,0.2959455460195324,18.64456939923054,0.0,0.0,2.0716188221367267,5.622965374371116,0.0,0.2959455460195324,0.5918910920390648,0.0,0.2959455460195324,0.2959455460195324,2.367564368156259,0.5918910920390648,3.551346552234389,8.58242083456644,2.9594554601953242,0.0
63,6075017102,690116,123.0,343.0,43.0,14.0,0.0,14.0,2.0,0.0,32.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,65.0,0.0,0.0,70.0,38.0,23.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,2.0,30.0,13.0,12.0,1.0,63,2.6,2.11,(X),3542,10.1,1676,1.7,77.3,4.0,7.0,15.2,119,319,0.16,5.5,83.0,4.4,3.9,99.7,67.0,13.6,11.5,14.3,1.9,50,0.7,2.6,3.9,(X),651,114732,150613,95.3,22802,8.0,6.0,3.3,17148,4.0,3.2,0.6,(X),(X),7.5,(X),10.1,2.2,13.4,6.7,191027,931300,27.5,24.7,0.0,22.9,14.0,4.7,1071,4.5,3590,(X),5.1,85.0,9.2,3.8,6.6,0.0,3.9525691699604746,9.034443817052512,0.564652738565782,0.0,3.3879164313946926,0.282326369282891,0.0,0.282326369282891,1.9762845849802373,0.0,18.351214003387916,0.0,0.0,19.76284584980237,6.4935064935064934,0.0,0.0,1.129305477131564,1.129305477131564,0.0,0.0,2.8232636928289105,0.564652738565782,8.46979107848673,3.6702428006775834,3.3879164313946926,0.282326369282891
64,6075017601,14090036,3299.0,7003.0,2206.0,588.0,8.0,604.0,4.0,0.0,198.0,31.0,15.0,531.0,44.0,7.0,2.0,1.0,76.0,177.0,0.0,9.0,1772.0,26.0,2.0,97.0,921.0,856.0,0.0,2.0,31.0,341.0,1.0,20.0,1.0,7.0,3.0,157.0,45.0,242.0,97.0,615.0,60.0,64,4.9,1.81,(X),6225,39.4,3438,24.7,78.8,5.4,4.1,9.3,246,583,0.12,5.0,32.8,21.5,3.3,88.6,59.4,49.7,16.1,11.6,5.2,68,4.1,4.1,5.5,(X),1082,24353,53427,85.2,7666,7.9,11.6,4.5,4883,19.1,4.2,0.5,(X),(X),6.0,(X),6.7,4.0,22.3,5.9,155131,521300,70.4,50.8,12.7,44.1,24.6,1.7,2997,4.5,6706,(X),5.2,33.5,17.5,5.9,46.2,1.285140562248996,97.0281124497992,31.80722891566265,4.97991967871486,2.4096385542168677,85.30120481927712,7.068273092369478,1.1244979919678715,12.208835341365463,28.433734939759038,1.4457831325301205,284.6586345381526,4.176706827309237,0.321285140562249,15.582329317269076,137.51004016064257,0.321285140562249,4.97991967871486,54.77911646586346,0.1606425702811245,3.21285140562249,0.48192771084337355,25.220883534136547,7.228915662650603,38.87550200803213,15.582329317269076,98.79518072289157,9.63855421686747
65,6075017700,4239284,650.0,2107.0,415.0,165.0,1.0,172.0,1.0,0.0,79.0,7.0,5.0,86.0,8.0,4.0,0.0,0.0,19.0,58.0,0.0,4.0,693.0,4.0,1.0,14.0,205.0,222.0,0.0,4.0,12.0,50.0,2.0,5.0,0.0,1.0,1.0,41.0,13.0,156.0,124.0,106.0,9.0,65,8.0,2.30,(X),1505,40.3,653,24.1,87.0,9.6,6.8,13.2,88,228,0.29,9.7,45.3,12.5,6.3,82.5,52.9,53.8,14.7,11.0,8.0,11,7.3,5.0,7.8,(X),304,92679,113415,73.0,22840,4.6,10.8,12.5,18616,8.5,3.9,0.3,(X),(X),9.2,(X),9.3,4.7,24.7,5.4,165279,637500,33.1,37.9,4.7,22.0,9.5,3.8,496,2.3,1549,(X),12.9,62.3,1.9,6.2,10.0,0.6644518272425249,114.28571428571429,52.49169435215947,4.651162790697675,3.322259136212625,57.142857142857146,5.3156146179401995,2.6578073089700998,12.624584717607974,38.53820598006645,2.6578073089700998,460.4651162790698,2.6578073089700998,0.6644518272425249,9.30232558139535,147.50830564784053,2.6578073089700998,7.9734219269103,33.222591362126245,1.3289036544850499,3.322259136212625,0.6644518272425249,27.242524916943523,8.637873754152825,103.6544850498339,82.3920265780731,70.43189368770764,5.980066445182724
66,6075017801,1718248,163.0,854.0,94.0,47.0,1.0,39.0,0.0,0.0,27.0,2.0,4.0,7.0,4.0,3.0,0.0,0.0,2.0,18.0,0.0,1.0,411.0,0.0,1.0,9.0,70.0,56.0,0.0,0.0,5.0,18.0,0.0,3.0,0.0,1.0,1.0,23.0,6.0,71.0,41.0,26.0,4.0,66,4.9,1.35,(X),2962,68.2,2198,56.4,91.3,6.6,5.6,7.0,139,253,0.08,6.0,37.6,46.6,2.2,63.6,17.3,69.8,68.7,3.5,6.7,12,8.0,6.8,7.6,(X),115,16190,66327,98.0,14457,8.7,5.9,1.6,4035,0.0,4.9,0.2,(X),(X),4.7,(X),8.0,6.1,20.4,2.3,31245,640200,75.0,51.7,7.9,20.1,3.0,2.1,1788,3.3,3034,(X),4.8,26.0,3.1,4.9,71.2,0.33760972316002696,13.166779203241052,9.115462525320728,0.6752194463200539,1.3504388926401079,2.3632680621201887,1.3504388926401079,1.012829169480081,0.6752194463200539,6.0769750168804855,0.33760972316002696,138.75759621877108,0.0,0.33760972316002696,3.0384875084402427,18.90614449696151,0.0,1.6880486158001349,6.0769750168804855,0.0,1.012829169480081,0.33760972316002696,7.765023632680621,2.025658338960162,23.970290344361917,13.841998649561106,8.777852802160702,1.3504388926401079
67,6075017802,4400244,743.0,2187.0,306.0,173.0,1.0,142.0,0.0,0.0,47.0,4.0,9.0,70.0,10.0,0.0,1.0,0.0,4.0,35.0,0.0,6.0,689.0,2.0,0.0,176.0,279.0,268.0,0.0,1.0,11.0,50.0,3.0,6.0,0.0,1.0,1.0,46.0,9.0,155.0,84.0,67.0,10.0,67,4.6,2.02,(X),3416,27.6,1687,14.3,73.7,11.2,9.4,17.8,216,617,0.22,7.8,43.5,22.1,8.0,84.3,42.9,31.3,9.3,13.6,6.4,17,6.2,5.8,8.9,(X),897,92946,101271,78.2,17639,6.2,2.0,7.5,49147,0.7,3.7,0.4,(X),(X),8.6,(X),14.2,4.2,18.8,8.6,55426,650200,44.4,42.7,5.0,41.3,20.9,3.0,1099,4.3,3922,(X),10.2,63.2,10.6,5.6,17.0,0.2927400468384075,41.569086651053865,13.758782201405152,1.17096018735363,2.6346604215456675,20.491803278688526,2.927400468384075,0.0,1.17096018735363,10.245901639344263,1.756440281030445,201.69789227166277,0.585480093676815,0.0,51.52224824355972,78.45433255269322,0.2927400468384075,3.2201405152224827,14.637002341920375,0.8782201405152225,1.756440281030445,0.2927400468384075,13.466042154566745,2.6346604215456675,45.37470725995316,24.59016393442623,19.613583138173304,2.927400468384075
